Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
9/10/2013, , CAÍDA, LEVE, MIÉRCOLES, 7, CANELONES, SIN DATOS, 1, 570245, 6160075 
5/12/2013, , DESPISTE, LEVE, JUEVES, 13, ARTIGAS, SIN DATOS, 1, 486345, 6626050 
22/8/2013, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 11, FLORIDA, SIN DATOS, 1, 671225, 6303985 
31/10/2013, , DESPISTE, LEVE, JUEVES, 20, RIVERA, SIN DATOS, 1, 639440, 6574815 
14/11/2013, , CAÍDA, LEVE, JUEVES, 2, MALDONADO, PUNTA DEL ESTE, 1, 688005, 6133330 
3/10/2013, RUTA 11 km. 100, COLISIÓN ENTRE VEHÍCULOS, FATAL, JUEVES, 16, CANELONES, SIN DATOS, 1, 567460, 6179845 
19/9/2013, SUIZA, CAÍDA, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 568195, 6138295 
19/12/2013, , DESPISTE, LEVE, JUEVES, 16, MALDONADO, SIN DATOS, 1, 690600, 6150425 
24/5/2013, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, COLONIA, SIN DATOS, 1, 473080, 6200890 
27/9/2013, , CAÍDA, LEVE, VIERNES, 5, DURAZNO, SIN DATOS, 1, 541215, 6305150 
26/7/2013, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, COLONIA, SIN DATOS, 1, 472095, 6200760 
29/11/2013, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 6, FLORIDA, SIN DATOS, 1, 622435, 6223305 
15/11/2013, RUTA UNO, DESPISTE, LEVE, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 568335, 6141775 
13/12/2013, , DESPISTE, LEVE, VIERNES, 2, FLORIDA, SIN DATOS, 1, 578865, 6285325 
10/5/2013, NO SE INGRESO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 18, CANELONES, SIN DATOS, 1, 595670, 6196485 
6/9/2013, ZONA GARRASINO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, SALTO, SIN DATOS, 1, 498755, 6560025 
11/10/2013, LEANDRO GOMEZ, CAÍDA, LEVE, VIERNES, 15, RIVERA, RIVERA, 1, 639015, 6581275 
19/10/2013, CAMINO A PASO CALPINO, CAÍDA, LEVE, SÁBADO, 15, CANELONES, SIN DATOS, 1, 571695, 6156130 
17/8/2013, , DESPISTE, SIN LESIONADOS, SÁBADO, 13, FLORIDA, SIN DATOS, 1, 666415, 6295295 
21/12/2013, , COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 16, ARTIGAS, SIN DATOS, 1, 469480, 6604615 
26/10/2013, , CAÍDA, LEVE, SÁBADO, 16, LAVALLEJA, SIN DATOS, 1, 630135, 6212175 
6/7/2013, RUTA 1 KM 66, CAÍDA, LEVE, SÁBADO, 7, SAN JOSE, RADIAL, 1, 522495, 6176580 
21/7/2013, RUTA 26 KM 432, DESPISTE, SIN LESIONADOS, DOMINGO, 20, CERRO LARGO, SIN DATOS, 1, 763375, 6415535 
20/1/2014, , CAÍDA, GRAVE, LUNES, 22, SAN JOSE, SIN DATOS, 1, 517630, 6179050 
24/3/2014, , CAÍDA, LEVE, LUNES, 20, FLORIDA, 25 DE AGOSTO, 1, 554410, 6192000 
13/1/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 0, ROCHA, SIN DATOS, 1, 750275, 6177115 
17/3/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, ROCHA, SIN DATOS, 1, 784415, 6210055 
25/2/2014, , DESPISTE, SIN LESIONADOS, MARTES, 5, CANELONES, SIN DATOS, 1, 602630, 6158005 
7/1/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, FLORIDA, FLORIDA, 1, 571570, 6226855 
4/3/2014, NO SE INGRESO, CAÍDA, SIN LESIONADOS, MARTES, 9, COLONIA, SIN DATOS, 1, 465600, 6248490 
14/1/2014, RUTA DIECINEUVE, CAÍDA, SIN LESIONADOS, MARTES, 21, DURAZNO, SIN DATOS, 1, 671670, 6337010 
29/1/2014, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 12, CANELONES, SIN DATOS, 1, 567890, 6170240 
22/1/2014, GAMBIA, CAÍDA, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 565955, 6138945 
15/2/2014, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 0, CANELONES, SIN DATOS, 1, 610675, 6152245 
4/1/2014, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 11, FLORIDA, CAPILLA DEL SAUCE, 1, 627055, 6296140 
1/3/2014, , CAÍDA, LEVE, SÁBADO, 17, CERRO LARGO, ACEGUA, 1, 768380, 6469920 
30/1/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 12, CANELONES, SIN DATOS, 1, 564385, 6179830 
27/3/2014, ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, CANELONES, SIN DATOS, 1, 572325, 6157265 
21/3/2014, , DESPISTE, LEVE, VIERNES, 16, ARTIGAS, SIN DATOS, 1, 540980, 6591920 
21/3/2014, CHARRUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SALTO, SALTO, 1, 410860, 6527520 
10/1/2014, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 18, MALDONADO, SIN DATOS, 1, 696970, 6148975 
7/3/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, SAN JOSE, SIN DATOS, 1, 552435, 6158815 
18/1/2014, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 1, MALDONADO, SIN DATOS, 1, 660210, 6167510 
15/2/2014, CAPITAN MIRANDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 5, MALDONADO, PUNTA DEL ESTE, 1, 686820, 6128675 
11/1/2014, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 15, MALDONADO, SIN DATOS, 1, 660730, 6163980 
9/6/2013, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 8, COLONIA, SIN DATOS, 1, 451245, 6246835 
19/5/2013, JACINTO MARIA ALVARIZA, CAÍDA, LEVE, DOMINGO, 16, MALDONADO, SAN CARLOS, 1, 690275, 6149055 
29/12/2013, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 3, FLORIDA, SIN DATOS, 1, 569815, 6235935 
8/9/2013, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 21, FLORIDA, SIN DATOS, 1, 669970, 6293760 
8/12/2013, , DESPISTE, LEVE, DOMINGO, 9, FLORIDA, 25 DE MAYO, 1, 560905, 6215990 
24/11/2013, RUTA 51, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, COLONIA, SIN DATOS, 1, 476280, 6194620 
20/10/2013, , COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 22, ARTIGAS, BERNABE RIVERA, 1, 503015, 6648200 
29/4/2013, , DESPISTE, LEVE, LUNES, 15, FLORIDA, SIN DATOS, 1, 556095, 6204540 
11/11/2013, , DESPISTE, LEVE, LUNES, 6, ARTIGAS, SIN DATOS, 1, 534650, 6614450 
11/4/2013, RUTA 8 km. 187, ATROPELLO DE PEATÓN, FATAL, JUEVES, 21, LAVALLEJA, SIN DATOS, 1, 704735, 6234530 
17/2/2014, EDUARDO RAIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 570925, 6147975 
24/2/2014, CALLE HECTOR LEIS Y MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, LAVALLEJA, MINAS, 1, 662795, 6195625 
24/2/2014, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 560660, 6148445 
17/2/2014, AVENIDA FRANKLIN D. ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, MALDONADO, PINARES - LAS DELICIAS, 1, 686235, 6134560 
6/1/2014, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, SALTO, SALTO, 1, 410210, 6528060 
24/2/2014, SOLIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, MALDONADO, PIRIAPOLIS, 1, 657340, 6139440 
6/1/2014, , CAÍDA, GRAVE, LUNES, 4, COLONIA, SIN DATOS, 1, 474275, 6189710 
3/3/2014, RUTA 39 KM 11, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, MALDONADO, SIN DATOS, 1, 687400, 6139290 
6/1/2014, JUANA DE IBARBOROU Y DEL PILAR, CAÍDA, LEVE, LUNES, 12, CERRO LARGO, MELO, 1, 765180, 6414710 
17/2/2014, , DESPISTE, LEVE, LUNES, 4, CERRO LARGO, MELO, 1, 768375, 6414470 
20/1/2014, AVENIDA LIBANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, RIVERA, RIVERA, 1, 640475, 6580110 
15/1/2014, RUTA 7 KM. 328.500, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 8, CERRO LARGO, SIN DATOS, 1, 723025, 6380895 
5/2/2014, , DESPISTE, SIN LESIONADOS, MIÉRCOLES, 1, FLORIDA, SIN DATOS, 1, 564795, 6226465 
10/2/2014, CERRO LARGO, CAÍDA, LEVE, LUNES, 18, ARTIGAS, BELLA UNION, 1, 442970, 6652520 
17/3/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, TACUAREMBO, TACUAREMBO, 1, 597290, 6492620 
3/3/2014, NO SE INGRESO, DESPISTE, LEVE, LUNES, 7, SALTO, SIN DATOS, 1, 517120, 6526925 
3/3/2014, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, MONTEVIDEO, MONTEVIDEO, 1, 572785, 6141015 
10/2/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 19, TREINTA Y TRES, SIN DATOS, 1, 758435, 6367860 
31/3/2014, CAMINO ACCESO PUERTO DE LOS BOTES , COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, ROCHA, SIN DATOS, 1, 745005, 6177780 
31/3/2014, RAFAEL BARRADAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 588010, 6139990 
3/2/2014, JOSE BATLLE Y ORDOÑEZ, ATROPELLO DE PEATÓN, LEVE, LUNES, 15, TACUAREMBO, TACUAREMBO, 1, 597940, 6488920 
3/2/2014, FRANCISCO RODRIGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 576455, 6140625 
10/3/2014, RAMBLA REPUBLICA DE FRANCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 572365, 6136520 
17/3/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 19, SAN JOSE, SIN DATOS, 1, 527405, 6235280 
10/3/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, SAN JOSE, SIN DATOS, 1, 540495, 6162655 
27/1/2014, AVENIDA ASENCIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 0, SORIANO, MERCEDES, 1, 404010, 6321080 
27/1/2014, AVENIDA PEDRAGOSA DE SIERRA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 18, MALDONADO, PUNTA DEL ESTE, 1, 689675, 6132380 
3/2/2014, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 580650, 6144595 
10/3/2014, AVENIDA DE LAS INSTRUCCIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 1, MONTEVIDEO, MONTEVIDEO, 1, 576995, 6148515 
17/3/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, MALDONADO, LA CAPUERA, 1, 671390, 6141275 
27/1/2014, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, SORIANO, DOLORES, 1, 386725, 6289420 
3/2/2014, AVENIDA DE LAS INSTRUCCIONES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 576695, 6148160 
6/1/2014, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 5, LAVALLEJA, SIN DATOS, 1, 701300, 6223760 
10/2/2014, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 3, ROCHA, SIN DATOS, 1, 781810, 6209480 
31/3/2014, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 9, FLORIDA, SIN DATOS, 1, 574945, 6223370 
3/2/2014, AVENIDA OCHO DE OCTUBRE, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 578055, 6140140 
24/2/2014, GENERAL JUAN A. LAVALLEJA, CAÍDA, LEVE, LUNES, 17, CANELONES, SAN RAMON, 1, 595840, 6205030 
27/1/2014, MANUEL RODRIGUEZ CORREA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, TACUAREMBO, TACUAREMBO, 1, 595385, 6490195 
9/3/2014, CAMINO A CASA BLANCA, CAÍDA, GRAVE, DOMINGO, 22, PAYSANDU, SIN DATOS, 1, 396575, 6419805 
3/2/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, SORIANO, MERCEDES, 1, 403885, 6319675 
13/1/2014, SOLIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 22, PAYSANDU, PAYSANDU, 1, 396965, 6423205 
13/1/2014, EDUARDO M. CASTRO, CAÍDA, LEVE, LUNES, 13, ARTIGAS, ARTIGAS, 1, 551370, 6637020 
3/3/2014, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 1, FLORIDA, FLORIDA, 1, 572915, 6227095 
17/3/2014, AVENIDA DE LOS DEPORTES, DESPISTE, LEVE, LUNES, 18, MONTEVIDEO, SIN DATOS, 1, 563270, 6149380 
11/6/2013, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 19, FLORES, SIN DATOS, 1, 513920, 6278505 
11/2/2014, GUARDIA NUEVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, CERRO LARGO, MELO, 1, 766905, 6413400 
28/1/2014, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 6, MONTEVIDEO, MONTEVIDEO, 1, 578435, 6139490 
4/2/2014, COLONIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 574275, 6137235 
11/2/2014, , CAÍDA, LEVE, MARTES, 5, MALDONADO, SIN DATOS, 1, 663395, 6144555 
25/2/2014, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 584000, 6139620 
18/3/2014, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, ARTIGAS, ARTIGAS, 1, 551210, 6636390 
28/1/2014, RAMBLA COSTANERA, DESPISTE, LEVE, MARTES, 13, CANELONES, SAN JOSE DE CARRASCO, 1, 593485, 6143270 
18/2/2014, PRESIDENTE VIERA, CAÍDA, LEVE, MARTES, 15, RIVERA, RIVERA, 1, 639855, 6579295 
25/2/2014, RAMBLA DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 572460, 6140255 
11/3/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 23, ROCHA, CASTILLOS, 1, 789740, 6211650 
11/3/2014, COLONIA, DESPISTE, SIN LESIONADOS, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 574910, 6137475 
25/3/2014, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576965, 6135775 
11/2/2014, 18 DE JULIO Y SEVERIANO GILS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, CERRO LARGO, SIN DATOS, 1, 767465, 6463595 
25/3/2014, AVENIDA JOSE BELLONI, ATROPELLO DE PEATÓN, SIN LESIONADOS, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 578660, 6144845 
18/2/2014, 25 DE AGOSTO Y L. GÓMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 23, DURAZNO, DURAZNO, 1, 544910, 6306805 
7/1/2014, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, PAYSANDU, PAYSANDU, 1, 398660, 6424885 
27/12/2013, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, DURAZNO, DURAZNO, 1, 544020, 6305785 
8/3/2014, , CAÍDA, LEVE, SÁBADO, 15, FLORIDA, CARDAL, 1, 556030, 6205035 
27/4/2013, , COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, CANELONES, PARQUE CARRASCO, 1, 590325, 6142115 
17/11/2013, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 15, COLONIA, SIN DATOS, 1, 438365, 6191465 
20/10/2013, NO SE INGRESO, CAÍDA, GRAVE, DOMINGO, 15, MALDONADO, SIN DATOS, 1, 695185, 6147520 
25/1/2014, , CAÍDA, LEVE, SÁBADO, 19, FLORIDA, FLORIDA, 1, 572625, 6228255 
1/4/2013, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, TACUAREMBO, TACUAREMBO, 1, 596835, 6491290 
18/2/2014, AVENIDA DE LAS LEYES, CAÍDA, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 574385, 6138675 
5/1/2014, , CAÍDA, LEVE, DOMINGO, 19, SAN JOSE, SIN DATOS, 1, 486935, 6188825 
8/12/2013, , DESPISTE, LEVE, DOMINGO, 19, ARTIGAS, SIN DATOS, 1, 471815, 6632740 
18/3/2014, APARICIO SARAVIA , CAÍDA, LEVE, MARTES, 3, CERRO LARGO, RIO BRANCO, 1, 839040, 6387555 
14/1/2014, , CAÍDA, LEVE, MARTES, 14, CERRO LARGO, FRAILE MUERTO, 1, 733105, 6400375 
11/2/2014, AVENIDA ITALIA, DESPISTE, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 582190, 6139255 
4/2/2014, TURIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 580390, 6144955 
6/10/2013, AVENIDA A LA PLAYA, CAÍDA, LEVE, DOMINGO, 13, CANELONES, BARRA DE CARRASCO, 1, 589465, 6141395 
5/1/2014, AVDA PRINCIPAL DE PUEBLO LAVALLEJA ESQUINA CALLE 7, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, SALTO, MIGLIARO, 1, 497675, 6559815 
9/3/2014, F. MATA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 7, CERRO LARGO, MELO, 1, 766820, 6415115 
23/2/2014, BOULEVARD APARICIO SARAVIA, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 578015, 6145115 
