Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
20/12/2015, CALLE CONT 17 MTS Y CALLE 1, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, CANELONES, SIN DATOS, 1, 583500, 6156280 
21/6/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 8, CANELONES, SIN DATOS, 1, 587395, 6159350 
7/6/2015, RUTA 18 KM 10, CAÍDA, LEVE, DOMINGO, 0, CERRO LARGO, SIN DATOS, 1, 845870, 6376520 
14/6/2015, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 10, FLORIDA, SIN DATOS, 1, 629880, 6302560 
15/11/2015, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, CANELONES, SIN DATOS, 1, 569545, 6164875 
13/12/2015, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 0, SORIANO, SIN DATOS, 1, 453630, 6247705 
1/11/2015, , CAÍDA, SIN LESIONADOS, DOMINGO, 8, DURAZNO, DURAZNO, 1, 543670, 6305565 
11/10/2015, INCA, CAÍDA, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 575150, 6138460 
21/6/2015, RUTA CESAR MAYO GUTIERREZ, CAÍDA, LEVE, DOMINGO, 8, CANELONES, SIN DATOS, 1, 571870, 6160350 
20/9/2015, , DESPISTE, GRAVE, DOMINGO, 3, SAN JOSE, SIN DATOS, 1, 535470, 6196300 
3/8/2015, , DESPISTE, LEVE, LUNES, 11, SORIANO, SIN DATOS, 1, 390610, 6292225 
7/9/2015, NO SE INGRESO, DESPISTE, GRAVE, LUNES, 6, ARTIGAS, SIN DATOS, 1, 554550, 6626430 
4/1/2016, NO SE INGRESO, DESPISTE, LEVE, LUNES, 1, TACUAREMBO, SIN DATOS, 1, 545985, 6378235 
18/3/2016, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, SAN JOSE, SIN DATOS, 1, 534175, 6166525 
15/1/2016, , DESPISTE, LEVE, VIERNES, 19, SORIANO, SIN DATOS, 1, 375555, 6280860 
7/9/2015, , CAÍDA, LEVE, LUNES, 14, DURAZNO, SIN DATOS, 1, 623465, 6385725 
4/1/2016, NO SE INGRESO, CAÍDA, LEVE, LUNES, 9, SORIANO, SIN DATOS, 1, 396010, 6304435 
29/6/2015, RUTA 1 NUEVA, CAÍDA, LEVE, LUNES, 13, COLONIA, SIN DATOS, 1, 473405, 6200875 
6/4/2015, , DESPISTE, SIN LESIONADOS, LUNES, 11, CANELONES, SIN DATOS, 1, 571575, 6170970 
14/9/2015, RUTA 27. KM 26, CAÍDA, LEVE, LUNES, 13, RIVERA, SIN DATOS, 1, 658325, 6526435 
10/2/2016, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 581440, 6141015 
27/1/2016, SORIANO, CAÍDA, LEVE, MIÉRCOLES, 2, MALDONADO, MALDONADO, 1, 687800, 6135220 
13/1/2016, BERNADET SOSA, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 20, DURAZNO, SARANDI DEL YI, 1, 626775, 6309215 
15/11/2015, JOSE BATLLE Y ORDOÑEZ, CAÍDA, LEVE, DOMINGO, 22, CERRO LARGO, MELO, 1, 766000, 6415035 
20/9/2015, , DESPISTE, LEVE, DOMINGO, 17, CANELONES, CANELONES, 1, 565570, 6179435 
6/9/2015, RUTA OCHO, CAÍDA, GRAVE, DOMINGO, 22, CANELONES, PANDO, 1, 594900, 6156810 
26/4/2015, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 6, CANELONES, PARQUE DEL PLATA, 1, 616330, 6153175 
17/5/2015, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, ROCHA, ROCHA, 1, 744715, 6181645 
1/12/2015, AVENIDA BURGUES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 574700, 6142780 
9/6/2015, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, COLONIA, CARMELO, 1, 381355, 6238015 
16/2/2016, AVENIDA FRANKLIN D. ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MALDONADO, PINARES - LAS DELICIAS, 1, 685785, 6134745 
17/11/2015, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, PASO CARRASCO, 1, 586350, 6141525 
6/12/2015, , CAÍDA, GRAVE, DOMINGO, 9, CANELONES, PANDO, 1, 596480, 6159110 
8/3/2016, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 3, TACUAREMBO, SIN DATOS, 1, 610300, 6502460 
8/12/2015, , COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 15, FLORES, SIN DATOS, 1, 509510, 6293495 
12/5/2015, YAGUARON, CAÍDA, LEVE, MARTES, 2, MONTEVIDEO, MONTEVIDEO, 1, 574175, 6137230 
8/12/2015, DOCTOR LUIS PIERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 575145, 6136190 
10/11/2015, CISNES, ATROPELLO DE ANIMALES, GRAVE, MARTES, 0, MALDONADO, LA CAPUERA, 1, 671105, 6140890 
3/11/2015, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, SAN JOSE, SAN JOSE DE MAYO, 1, 525930, 6199030 
18/8/2015, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, RIO NEGRO, FRAY BENTOS, 1, 379745, 6333130 
31/5/2015, , DESPISTE, LEVE, DOMINGO, 12, DURAZNO, SIN DATOS, 1, 633925, 6377720 
12/5/2015, JOAQUIN LENZINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, MALDONADO, PUNTA DEL ESTE, 1, 688090, 6130190 
21/7/2015, TRES DE FEBRERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, MALDONADO, MALDONADO, 1, 686495, 6134735 
21/4/2015, CHARRUAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 6, PAYSANDU, PAYSANDU, 1, 398025, 6424220 
22/11/2015, DOCTOR BERRUTI, CAÍDA, LEVE, DOMINGO, 19, TACUAREMBO, PASO DE LOS TOROS, 1, 545935, 6370185 
14/4/2015, AVENIDA BURGUES, CAÍDA, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 575465, 6143805 
21/7/2015, CORUÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 577765, 6141095 
12/5/2015, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, PAYSANDU, PAYSANDU, 1, 398435, 6423845 
22/12/2015,  DE LOS PESCADORES, DESPISTE, LEVE, MARTES, 18, CANELONES, LOMAS DE SOLYMAR, 1, 596470, 6145350 
13/2/2016,  SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, RIVERA, RIVERA, 1, 640395, 6580045 
13/2/2016, ZORRILLA DE SAN MARTIN, CAÍDA, LEVE, SÁBADO, 8, SALTO, SALTO, 1, 408130, 6528960 
16/1/2016, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, CANELONES, SIN DATOS, 1, 607755, 6187350 
16/1/2016, LAS CALANDRIAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 0, MALDONADO, FARO JOSE IGNACIO, 1, 716305, 6141815 
18/4/2015, BERNA esq. TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, FATAL, SÁBADO, 5, COLONIA, NUEVA HELVECIA, 1, 478525, 6206305 
9/1/2016, , DESPISTE, SIN LESIONADOS, SÁBADO, 19, COLONIA, SIN DATOS, 1, 490700, 6237025 
7/2/2016,  GENERAL FRUCTUOSO RIVERA, CAÍDA, SIN LESIONADOS, DOMINGO, 1, FLORIDA, 25 DE MAYO, 1, 560950, 6217085 
13/3/2016, URUGUAYANA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 1, 572115, 6141315 
2/8/2015, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, SAN JOSE, SIN DATOS, 1, 496415, 6198420 
26/7/2015, AVENIDA OCHO DE OCTUBRE, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 1, 579195, 6142335 
12/4/2015, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, CANELONES, SIN DATOS, 1, 571060, 6155560 
22/7/2015, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 17, TREINTA Y TRES, SIN DATOS, 1, 733260, 6331045 
24/12/2015, RUTA 11 km. 158.800, ATROPELLO DE PEATÓN, FATAL, JUEVES, 23, CANELONES, SIN DATOS, 1, 610620, 6158890 
14/5/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, CANELONES, SIN DATOS, 1, 582845, 6155310 
14/12/2015, , CAÍDA, LEVE, LUNES, 6, SORIANO, SIN DATOS, 1, 447940, 6275785 
6/4/2015, , CAÍDA, LEVE, LUNES, 23, SORIANO, FLORENCIO SANCHEZ, 1, 466605, 6251850 
22/4/2015, CAMINO CORRALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577840, 6143170 
16/12/2015, RUTA CIENTO UNO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CANELONES, COLONIA NICOLICH, 1, 590555, 6145805 
30/9/2015, DOCTOR POUEY, CAÍDA, LEVE, MIÉRCOLES, 13, CANELONES, SIN DATOS, 1, 571070, 6157235 
23/12/2015, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 15, CANELONES, SIN DATOS, 1, 612620, 6197090 
23/6/2015, MARCOS DE LOS REYES, CAÍDA, LEVE, MARTES, 11, LAVALLEJA, SIN DATOS, 1, 683570, 6197425 
14/4/2015, BLAS MELLO, DESPISTE, LEVE, MARTES, 1, ARTIGAS, ARTIGAS, 1, 550875, 6635655 
28/4/2015, , ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 19, MALDONADO, SIN DATOS, 1, 690715, 6150830 
15/12/2015, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, ROCHA, LASCANO, 1, 759000, 6269965 
21/7/2015, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 1, ROCHA, SIN DATOS, 1, 747055, 6239100 
17/11/2015, RUTA 3, CAÍDA, LEVE, MARTES, 4, ARTIGAS, SIN DATOS, 1, 445995, 6648010 
29/4/2015, , DESPISTE, SIN LESIONADOS, MIÉRCOLES, 19, FLORIDA, FRAY MARCOS, 1, 616215, 6215395 
7/11/2015, , CAÍDA, GRAVE, SÁBADO, 19, FLORIDA, SIN DATOS, 1, 576635, 6249045 
26/11/2015, MONSEÑOR R. DI MARTINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, SAN JOSE, SAN JOSE DE MAYO, 1, 527210, 6199200 
30/4/2015, DEMOCRACIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 575145, 6139595 
2/4/2015, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 577630, 6142310 
18/6/2015, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, SORIANO, MERCEDES, 1, 403775, 6320210 
17/9/2015, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 9, CANELONES, SIN DATOS, 1, 567810, 6170975 
9/7/2015, , DESPISTE, SIN LESIONADOS, JUEVES, 12, ARTIGAS, SIN DATOS, 1, 467145, 6596350 
27/8/2015, DEMOCRACIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, MONTEVIDEO, MONTEVIDEO, 1, 575215, 6138875 
12/11/2015, DOCTOR JOSE MARIA DELGADO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 580215, 6139305 
20/7/2015, GENERAL APARICIO SARAVIA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 20, CANELONES, CANELONES, 1, 566255, 6179310 
4/8/2015, AVENIDA BURGUES, CAÍDA, SIN LESIONADOS, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 575855, 6144865 
23/6/2015, RODRIGUEZ NOLLA, CAÍDA, LEVE, MARTES, 11, PAYSANDU, CHACRAS DE PAYSANDU, 1, 400875, 6423330 
2/10/2015, NO SE INGRESO, DESPISTE, GRAVE, VIERNES, 21, RIO NEGRO, SIN DATOS, 1, 388160, 6329515 
5/6/2015, RAMBLA COSTANERA, CAÍDA, LEVE, VIERNES, 20, CANELONES, SHANGRILA, 1, 592795, 6142765 
3/7/2015, FLORIDA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 573120, 6137445 
9/10/2015, , ATROPELLO DE PEATÓN, LEVE, VIERNES, 18, TACUAREMBO, SIN DATOS, 1, 611055, 6516330 
25/12/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CANELONES, SIN DATOS, 1, 587275, 6181445 
20/6/2015, GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, ARTIGAS, ARTIGAS, 1, 551170, 6636645 
27/5/2015, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, MALDONADO, SIN DATOS, 1, 706475, 6211555 
21/9/2015, , CAÍDA, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 583105, 6147900 
31/8/2015, RUTA OCHO, DESPISTE, GRAVE, LUNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 582815, 6147530 
29/6/2015, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, DURAZNO, DURAZNO, 1, 544910, 6306805 
3/8/2015, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 17, CANELONES, SIN DATOS, 1, 572140, 6183075 
25/5/2015, AVENIDA GENERAL RIVERA, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 583310, 6138705 
15/9/2015, RUTA 22 KM 38, CAÍDA, LEVE, MARTES, 19, COLONIA, SIN DATOS, 1, 447185, 6201295 
4/8/2015, , DESPISTE, SIN LESIONADOS, MARTES, 15, ARTIGAS, SIN DATOS, 1, 535585, 6615175 
4/7/2015, RUTA ONCE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, SAN JOSE, SIN DATOS, 1, 545050, 6191740 
18/7/2015, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 19, TACUAREMBO, SIN DATOS, 1, 621865, 6507915 
14/11/2015, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 14, CERRO LARGO, SIN DATOS, 1, 767275, 6439430 
8/4/2015, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, SORIANO, MERCEDES, 1, 403955, 6320350 
20/11/2015, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, SORIANO, SIN DATOS, 1, 452550, 6271830 
1/5/2015, , DESPISTE, LEVE, VIERNES, 6, FLORIDA, SIN DATOS, 1, 675275, 6319200 
25/9/2015, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 20, FLORES, SIN DATOS, 1, 497270, 6303625 
9/10/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, CANELONES, SANTA ROSA, 1, 587655, 6181705 
4/7/2015, CAMINO SUBE Y BAJA, CAÍDA, LEVE, SÁBADO, 13, SALTO, SIN DATOS, 1, 405950, 6524715 
28/12/2015, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, ROCHA, ROCHA, 1, 744740, 6181230 
14/12/2015, JOSE HILARION URIARTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, CERRO LARGO, RIO BRANCO, 1, 839910, 6388655 
21/12/2015, AVENIDA DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, LUNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 574865, 6137335 
21/10/2015, ANTONIO J. CAORSI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, FLORES, TRINIDAD, 1, 509310, 6289390 
7/12/2015, RUTA 12 KM 84.700, CAÍDA, LEVE, LUNES, 15, CANELONES, SIN DATOS, 1, 617535, 6200045 
1/8/2015, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, CANELONES, SIN DATOS, 1, 570945, 6153500 
4/12/2015, , CAÍDA, LEVE, VIERNES, 20, MALDONADO, SIN DATOS, 1, 648950, 6149380 
20/11/2015, , DESPISTE, SIN LESIONADOS, VIERNES, 5, TREINTA Y TRES, SIN DATOS, 1, 769530, 6342040 
18/12/2015, DOCTOR RAUL LEON JUDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 585200, 6138835 
29/5/2015, FRANCISCO ACUÑA DE FIGUEROA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, SALTO, SALTO, 1, 408215, 6526135 
10/7/2015, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, PAYSANDU, PAYSANDU, 1, 399390, 6423710 
3/4/2015, , CAÍDA, LEVE, VIERNES, 9, DURAZNO, SIN DATOS, 1, 545655, 6366640 
2/5/2015, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, FLORIDA, FLORIDA, 1, 570775, 6229015 
22/8/2015, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 3, SAN JOSE, SIN DATOS, 1, 527225, 6205515 
21/12/2015, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 577780, 6137385 
8/4/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, SORIANO, CARDONA, 1, 465860, 6252400 
2/9/2015, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, CERRO LARGO, MELO, 1, 766205, 6414365 
27/5/2015, AVENIDA VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, RIO NEGRO, FRAY BENTOS, 1, 377575, 6335030 
1/7/2015, RUTA 17 KM 320. 300  , ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 19, TREINTA Y TRES, SIN DATOS, 1, 797325, 6320460 
21/10/2015, JUJUY, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 573170, 6140350 
12/8/2015, GENERAL DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, TACUAREMBO, TACUAREMBO, 1, 594060, 6490100 
7/10/2015, BRIGADIER GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, SAN JOSE, SAN JOSE DE MAYO, 1, 526925, 6199880 
23/12/2015, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, SALTO, SALTO, 1, 407935, 6526950 
23/12/2015, LORENZO BATLLE PACHECO Y APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MALDONADO, SAN RAFAEL - EL PLACER, 1, 694340, 6134655 
26/8/2015, MARCELINO SOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574280, 6139015 
29/7/2015, AVENIDA ARMANDO I BARBIERI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 15, SALTO, SALTO, 1, 410105, 6527365 
5/8/2015, DOCTOR CARLOS MARIA DE PENA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 572790, 6142645 
24/6/2015, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, CANELONES, SIN DATOS, 1, 571035, 6153300 
8/4/2015, VIZCONDE DE MAUA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 1, 398740, 6426100 
15/7/2015, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 13, CANELONES, SAN BAUTISTA, 1, 594460, 6187940 
7/10/2015, TIBURCIO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578790, 6138355 
13/5/2015, MANUEL MELENDEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 15, TREINTA Y TRES, TREINTA Y TRES, 1, 744010, 6320210 
9/12/2015, BELL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 572100, 6145060 
20/5/2015, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 17, CANELONES, SIN DATOS, 1, 615560, 6202185 
12/8/2015, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, SALTO, SALTO, 1, 407865, 6527330 
26/8/2015, MARCELINO SOSA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 574810, 6140195 
18/11/2015, CAMINO  A COLONIA LAS DELICIAS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 0, PAYSANDU, SIN DATOS, 1, 397795, 6459935 
7/10/2015, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, SAN JOSE, SIN DATOS, 1, 543625, 6160845 
20/5/2015, MARTINEZ TRUEBA, CAÍDA, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 1, 574665, 6136435 
3/6/2015, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 8, PAYSANDU, SIN DATOS, 1, 553290, 6477745 
18/11/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, TACUAREMBO, SIN DATOS, 1, 597240, 6491825 
30/9/2015, AVENIDA LEZICA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 570475, 6148500 
30/9/2015, RUTA 37 KM 9, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, MALDONADO, SIN DATOS, 1, 659000, 6143975 
10/6/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CANELONES, COLONIA NICOLICH, 1, 590120, 6146660 
6/5/2015, CUFRE, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 575950, 6138400 
13/5/2015, ENTENZA, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 12, CERRO LARGO, SIN DATOS, 1, 768545, 6416140 
8/4/2015, AVENIDA DOMINGO SARMIENTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 576840, 6136125 
10/6/2015, JUAN CARLOS GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 572865, 6136905 
23/9/2015, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 579930, 6143715 
2/12/2015, RUTA CIENTODOS, DESPISTE, LEVE, MIÉRCOLES, 11, MONTEVIDEO, SIN DATOS, 1, 587075, 6147995 
15/7/2015, , CAÍDA, LEVE, MIÉRCOLES, 16, RIO NEGRO, SIN DATOS, 1, 485850, 6401405 
9/12/2015, , COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 20, RIO NEGRO, SIN DATOS, 1, 409315, 6378830 
23/9/2015, GENERAL GESTIDO, CAÍDA, LEVE, MIÉRCOLES, 0, RIVERA, RIVERA, 1, 638605, 6580815 
1/4/2015, , DESPISTE, SIN LESIONADOS, MIÉRCOLES, 18, FLORIDA, SIN DATOS, 1, 616905, 6215710 
23/12/2015, JOSE NASAZZI, CAÍDA, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 572540, 6140190 
22/4/2015, EUSEBIO GIMENEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, SORIANO, MERCEDES, 1, 403685, 6320710 
8/4/2015, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, CANELONES, PROGRESO, 1, 571505, 6163740 
16/9/2015, GARCIA AROCENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, SOLYMAR, 1, 593290, 6145085 
9/12/2015, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 578405, 6139190 
23/9/2015, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 573740, 6142400 
29/7/2015, , DESPISTE, LEVE, MIÉRCOLES, 20, CERRO LARGO, SIN DATOS, 1, 694505, 6365965 
15/4/2015, , DESPISTE, LEVE, MIÉRCOLES, 23, ROCHA, SIN DATOS, 1, 734960, 6190435 
24/6/2015, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 14, CANELONES, SIN DATOS, 1, 571035, 6153195 
9/12/2015, RAMBLA REPUBLICA DE CHILE, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 1, MONTEVIDEO, MONTEVIDEO, 1, 580935, 6138005 
