Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
20/2/2017, VENTURA ALEGRE, CAÍDA, LEVE, LUNES, 14, MALDONADO, MALDONADO, 1, 687510, 6135410 
19/12/2016, NO SE INGRESO, DESPISTE, LEVE, LUNES, 16, CERRO LARGO, SIN DATOS, 1, 770955, 6401960 
21/12/2016, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 14, FLORES, SIN DATOS, 1, 511350, 6287485 
15/2/2017, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 9, RIVERA, SIN DATOS, 1, 611525, 6550690 
9/2/2017, A. CAORSI, CAÍDA, LEVE, JUEVES, 11, TACUAREMBO, TACUAREMBO, 1, 597370, 6489550 
2/3/2017, W1 Y 17 BIS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 21, CANELONES, PARQUE DEL PLATA, 1, 617100, 6153845 
10/2/2017, A. LATORRE, ATROPELLO DE ANIMALES, LEVE, VIERNES, 18, SALTO, SALTO, 1, 408235, 6526265 
2/12/2016, RUTA 7 KM 197, DESPISTE, LEVE, VIERNES, 8, FLORIDA, SIN DATOS, 1, 669115, 6293020 
3/2/2017, AV. INSTRUCCIONES Y 18 DE MAYO, DESPISTE, LEVE, VIERNES, 13, LAVALLEJA, SIN DATOS, 1, 664270, 6195070 
31/3/2017, A. CAORSI, CAÍDA, LEVE, VIERNES, 10, TACUAREMBO, TACUAREMBO, 1, 596950, 6489145 
22/7/2016, CALLE A Y 13, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, CANELONES, SIN DATOS, 1, 614320, 6152625 
10/4/2016, , ATROPELLO DE ANIMALES, LEVE, DOMINGO, 22, SORIANO, SIN DATOS, 1, 403610, 6317610 
18/10/2016, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 0, MONTEVIDEO, MONTEVIDEO, 1, 569345, 6140990 
15/6/2016, FERNANDO SECCO APARICIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, TACUAREMBO, TACUAREMBO, 1, 597430, 6492120 
31/5/2016, NO SE INGRESO, ATROPELLO DE PEATÓN, LEVE, MARTES, 16, CANELONES, SIN DATOS, 1, 578455, 6177850 
6/6/2016, NO SE INGRESO, ATROPELLO DE PEATÓN, LEVE, LUNES, 19, SAN JOSE, SIN DATOS, 1, 523205, 6189265 
13/6/2016, CAMINO PELUFFO, DESPISTE, LEVE, LUNES, 15, CANELONES, SIN DATOS, 1, 565425, 6166910 
30/5/2016, NO SE INGRESO, DESPISTE, LEVE, LUNES, 15, SORIANO, SIN DATOS, 1, 388495, 6259705 
12/12/2016, , DESPISTE, LEVE, LUNES, 18, LAVALLEJA, SIN DATOS, 1, 706485, 6247240 
11/7/2016, , ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 18, RIO NEGRO, SIN DATOS, 1, 516255, 6396340 
13/3/2017, CALLE 4 ENTRE 9 Y 1, CAÍDA, LEVE, LUNES, 12, COLONIA, JUAN LACAZE, 1, 458580, 6191865 
13/4/2016, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 1, 571265, 6157245 
19/12/2016, RUTTA INERBALNEARIA KM 102, CAÍDA, LEVE, LUNES, 10, MALDONADO, SIN DATOS, 1, 663625, 6144045 
9/1/2017, NO SE INGRESO, DESPISTE, LEVE, LUNES, 10, SORIANO, SIN DATOS, 1, 436570, 6255585 
30/10/2016, SANSON, CAÍDA, LEVE, DOMINGO, 12, LAVALLEJA, MINAS, 1, 661730, 6197360 
6/2/2017, RUTA 80 KM 85, CAÍDA, LEVE, LUNES, 21, CANELONES, SIN DATOS, 1, 624005, 6185145 
5/12/2016, NO SE INGRESO, DESPISTE, LEVE, LUNES, 19, CANELONES, SIN DATOS, 1, 597795, 6158660 
7/6/2016, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 22, CANELONES, PASO CARRASCO, 1, 589220, 6143620 
1/11/2016, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, PAYSANDU, PAYSANDU, 1, 398025, 6424220 
5/4/2016, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, PAYSANDU, PAYSANDU, 1, 398535, 6422860 
30/8/2016, LEDESMA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, PAYSANDU, PAYSANDU, 1, 396500, 6423475 
11/10/2016, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 574005, 6140930 
19/4/2016, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 13, CANELONES, SIN DATOS, 1, 568940, 6196960 
11/10/2016, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, MARTES, 18, CANELONES, SIN DATOS, 1, 596585, 6149040 
28/3/2017, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578765, 6137340 
10/5/2016, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, TACUAREMBO, TACUAREMBO, 1, 596475, 6491350 
8/11/2016, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, MARTES, 18, RIO NEGRO, FRAY BENTOS, 1, 378090, 6334550 
3/5/2016, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 576045, 6144890 
30/8/2016, , COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, MARTES, 21, RIO NEGRO, ALGORTA, 1, 463160, 6412470 
31/1/2017, AV. URUGUAY ESQ. J PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 21, CANELONES, SOLYMAR, 1, 593905, 6146115 
10/1/2017, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 573545, 6137385 
29/11/2016, SIMON DEL PINO  ESQUINA ZORRILLA. , CAÍDA, LEVE, MARTES, 8, MALDONADO, MALDONADO, 1, 687750, 6135940 
17/1/2017, DOCTOR CARLOS MARIA DE PENA, ATROPELLO DE PEATÓN, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 571080, 6143800 
11/10/2016, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 578595, 6145180 
25/10/2016, ELLAURI Y SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, LAVALLEJA, MINAS, 1, 661760, 6195585 
26/7/2016, BOULEVARD GENERAL ARTIGAS, DESPISTE, LEVE, MARTES, 1, MONTEVIDEO, MONTEVIDEO, 1, 576145, 6140150 
13/12/2016, JUAN J. CARDOZO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, FLORIDA, FLORIDA, 1, 571925, 6226520 
19/7/2016, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, RIVERA, RIVERA, 1, 639380, 6580320 
31/1/2017, MANUEL VICENTE PAGOLA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 22, MONTEVIDEO, MONTEVIDEO, 1, 578170, 6136595 
20/12/2016, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 575955, 6139715 
12/6/2016, AVENIDA BARBIERI, CAÍDA, LEVE, DOMINGO, 6, SALTO, SALTO, 1, 407800, 6527780 
18/3/2017, CONR LOS GAUCHOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 13, MALDONADO, MALDONADO, 1, 688310, 6137220 
4/3/2017, RUTA 28 KM 35.500, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 22, RIVERA, MINAS DE CORRALES, 1, 644970, 6506470 
21/1/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 10, SORIANO, SIN DATOS, 1, 407630, 6314485 
25/2/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, COLONIA, SIN DATOS, 1, 435615, 6190775 
21/1/2017, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, COLONIA, CARMELO, 1, 381325, 6236570 
25/3/2017, AVENIDA GENERAL GARIBALDI, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 575570, 6140025 
21/1/2017, DOS DE FEBRERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, MALDONADO, PUNTA DEL ESTE, 1, 687090, 6128875 
28/1/2017, WASHINGTON BELTRAN, CAÍDA, GRAVE, SÁBADO, 14, LAVALLEJA, MINAS, 1, 661650, 6195160 
28/1/2017, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 1, TACUAREMBO, SIN DATOS, 1, 572485, 6417270 
18/3/2017, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, MONTEVIDEO, MONTEVIDEO, 1, 580475, 6138285 
25/3/2017, CRUZ DEL SUR, DESPISTE, LEVE, SÁBADO, 10, CANELONES, SAN JOSE DE CARRASCO, 1, 591260, 6144055 
25/3/2017, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 18, ROCHA, SIN DATOS, 1, 781925, 6184495 
3/12/2016, LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, DURAZNO, DURAZNO, 1, 544475, 6307040 
4/2/2017, CARMEN, CAÍDA, SIN LESIONADOS, SÁBADO, 0, COLONIA, CARMELO, 1, 381120, 6237235 
18/3/2017, CALLE 5, CAÍDA, GRAVE, SÁBADO, 15, MALDONADO, PLAYA GRANDE, 1, 655805, 6142330 
18/3/2017, CAMINO GENERAL A LA COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 7, PAYSANDU, PORVENIR, 1, 408950, 6415765 
22/10/2016, COSTANERA AURELIA VIERA, CAÍDA, GRAVE, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 580990, 6142635 
11/2/2017, AVENIDA PEDRO BLANES VIALE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, CANELONES, SIN DATOS, 1, 570580, 6157550 
21/1/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, CANELONES, PARQUE DEL PLATA, 1, 618265, 6153930 
25/2/2017, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 14, FLORES, SIN DATOS, 1, 490695, 6320500 
4/3/2017, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 2, CANELONES, SIN DATOS, 1, 571075, 6157715 
14/1/2017, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, MALDONADO, MALDONADO, 1, 686395, 6135335 
11/3/2017, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 23, ARTIGAS, SIN DATOS, 1, 444030, 6644150 
4/2/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 19, FLORIDA, SIN DATOS, 1, 603270, 6244875 
18/2/2017, AVENIDA BOLIVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, SIN DATOS, 1, 570370, 6156505 
4/3/2017, CALLE FLORIDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MALDONADO, MALDONADO, 1, 686295, 6135220 
4/2/2017, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, FLORIDA, FLORIDA, 1, 573275, 6226455 
11/3/2017, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 22, LAVALLEJA, SIN DATOS, 1, 698125, 6220655 
2/4/2016, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 19, LAVALLEJA, SIN DATOS, 1, 723085, 6278615 
4/3/2017, LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, TACUAREMBO, TACUAREMBO, 1, 596835, 6491290 
18/3/2017, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 20, SORIANO, SIN DATOS, 1, 463960, 6251450 
4/3/2017, AGUSTIN HERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 3, CANELONES, PANDO, 1, 594900, 6156810 
11/3/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, CANELONES, AEROPUERTO INTERNACIONAL DE CARRASCO, 1, 590425, 6145280 
28/1/2017, DOCTOR MARIO PAREJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, CANELONES, SIN DATOS, 1, 571610, 6155550 
14/1/2017, AVENIDA PASCUAL HARRIAGUE, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 3, SALTO, SALTO, 1, 408885, 6526045 
11/3/2017, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, SALTO, SALTO, 1, 408445, 6526745 
18/2/2017, COSTANERA SUR TOMAS BERRETA, CAÍDA, LEVE, SÁBADO, 6, SALTO, SALTO, 1, 406335, 6525980 
11/2/2017, CALLE 6 , DESPISTE, LEVE, SÁBADO, 12, CANELONES, SIN DATOS, 1, 593960, 6156955 
25/2/2017, DOCTOR PANTALEON PEREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, MONTEVIDEO, MONTEVIDEO, 1, 581100, 6142165 
25/2/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 19, CANELONES, SIN DATOS, 1, 612675, 6154590 
25/3/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, DURAZNO, DURAZNO, 1, 544300, 6305035 
4/3/2017, NO SE INGRESO, ATROPELLO DE PEATÓN, GRAVE, SÁBADO, 8, MALDONADO, SIN DATOS, 1, 661355, 6154395 
14/1/2017, RUTA 6 KM399, DESPISTE, SIN LESIONADOS, SÁBADO, 23, RIVERA, SIN DATOS, 1, 725250, 6487420 
25/2/2017, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, COLONIA, COLONIA DEL SACRAMENTO, 1, 422390, 6186920 
25/2/2017, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MALDONADO, PIRIAPOLIS, 1, 657165, 6141425 
14/1/2017, CAPITAN MATIAS LASARTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, LAVALLEJA, MINAS, 1, 661310, 6195640 
11/3/2017, GERONIMO PICCIOLI, CAÍDA, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 578615, 6142795 
4/3/2017, LUIS BATLLE BERRES Esq. ADELAIDA PUYOL, CAÍDA, FATAL, SÁBADO, 6, TACUAREMBO, PASO DE LOS TOROS, 1, 545595, 6369415 
21/1/2017, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 8, FLORIDA, FLORIDA, 1, 572360, 6226665 
28/1/2017, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, FLORIDA, FLORIDA, 1, 573000, 6226585 
21/1/2017, VEINTICINCO DE MAYO, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 12, PAYSANDU, PAYSANDU, 1, 396730, 6423665 
4/3/2017, DOCTOR E. PENZA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 8, DURAZNO, DURAZNO, 1, 543755, 6306225 
21/1/2017, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 22, PAYSANDU, PAYSANDU, 1, 398240, 6424075 
25/2/2017,  BRASIL Y RIO DE JANEIRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 2, CANELONES, LA TUNA, 1, 631375, 6150410 
14/1/2017, JOSE GOMEZ, CAÍDA, LEVE, SÁBADO, 12, DURAZNO, DURAZNO, 1, 543345, 6305275 
14/1/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, MALDONADO, SIN DATOS, 1, 694780, 6148900 
18/6/2016, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, RIO NEGRO, SIN DATOS, 1, 441950, 6382600 
25/2/2017, CAMINO DR: GAUDIN, DESPISTE, SIN LESIONADOS, SÁBADO, 16, SALTO, SIN DATOS, 1, 446730, 6580595 
4/2/2017, CAMINO LA MINA, DESPISTE, GRAVE, SÁBADO, 16, CERRO LARGO, SIN DATOS, 1, 771835, 6461355 
11/2/2017, BRASIL, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 23, CERRO LARGO, FRAILE MUERTO, 1, 731190, 6399660 
21/1/2017, RUTA 10 KM 200, DESPISTE, SIN LESIONADOS, SÁBADO, 19, ROCHA, SIN DATOS, 1, 726770, 6148700 
11/3/2017, NO SE INGRESO, CAÍDA, GRAVE, SÁBADO, 18, FLORES, SIN DATOS, 1, 511165, 6291780 
25/3/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 19, TACUAREMBO, SIN DATOS, 1, 690680, 6433215 
4/2/2017,  SIN NOMBRE, CAÍDA, GRAVE, SÁBADO, 17, ARTIGAS, PINTADITO, 1, 551750, 6633050 
7/1/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 16, COLONIA, SIN DATOS, 1, 478430, 6200155 
25/2/2017, AVENIDA JOSE PEDRO VARELA, CAÍDA, LEVE, SÁBADO, 2, SAN JOSE, SIN DATOS, 1, 524720, 6201340 
4/2/2017, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 7, TACUAREMBO, SIN DATOS, 1, 572485, 6417270 
4/2/2017, LARRE BORGES CASI CAMINO 123, DESPISTE, SIN LESIONADOS, SÁBADO, 15, PAYSANDU, SIN DATOS, 1, 398155, 6420015 
7/1/2017, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 11, DURAZNO, SIN DATOS, 1, 548125, 6362240 
14/1/2017, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 16, SAN JOSE, SIN DATOS, 1, 527120, 6191555 
18/6/2016, PRESIDENTE VIERA ESQUINA AVDA.ITALIA, CAÍDA, LEVE, SÁBADO, 11, RIVERA, RIVERA, 1, 638790, 6579745 
28/1/2017, RUTA 1, CAÍDA, LEVE, SÁBADO, 10, COLONIA, ROSARIO, 1, 468725, 6200430 
14/1/2017, UCRANIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 567030, 6139225 
11/3/2017, NICOLAS GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, SAN JOSE, SAN JOSE DE MAYO, 1, 526610, 6198890 
18/3/2017, MANUEL CALLEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, FLORIDA, FLORIDA, 1, 572290, 6227160 
21/1/2017, EX RUTA 75 A 100 METROS DE RUTA 7 KM 40, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, CANELONES, SIN DATOS, 1, 595340, 6166450 
18/2/2017, RUTRA 15 KILOMETRO 1 ENFRENTE AL GIMNACIO LA PALOMA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, ROCHA, SIN DATOS, 1, 760765, 6161350 
18/3/2017, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 20, TREINTA Y TRES, TREINTA Y TRES, 1, 743530, 6319835 
11/2/2017, AVENIDA GONZALO RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 575090, 6136385 
28/1/2017, GONZALEZ MORENO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, COLONIA, COLONIA DEL SACRAMENTO, 1, 423140, 6187085 
14/1/2017, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 573530, 6145515 
5/11/2016, WASHINGTON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 12, PAYSANDU, PAYSANDU, 1, 397955, 6424335 
11/3/2017, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 12, CANELONES, SANTA LUCIA, 1, 557425, 6187415 
25/3/2017, PANCHO LOPEZ Y CAORSI, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 4, FLORES, TRINIDAD, 1, 509445, 6290205 
11/3/2017, CALLE 1, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 14, ARTIGAS, SIN DATOS, 1, 500710, 6628275 
7/1/2017, ENRIQUE ARRASCAETA, CAÍDA, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 580590, 6138005 
11/3/2017, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 21, LAVALLEJA, MINAS, 1, 661815, 6194900 
18/3/2017, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 14, FLORIDA, SIN DATOS, 1, 638950, 6253510 
4/3/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 17, ROCHA, SIN DATOS, 1, 782125, 6209530 
30/7/2016, , DESPISTE, SIN LESIONADOS, SÁBADO, 18, CANELONES, SIN DATOS, 1, 625305, 6181545 
25/3/2017, SALTO, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 21, PAYSANDU, PAYSANDU, 1, 399185, 6424815 
25/2/2017,  VIA DE INTERCONEXION, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, CANELONES, EL PINAR, 1, 598870, 6148575 
25/3/2017, O. MACHADO AMOR, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, LAVALLEJA, MINAS, 1, 661695, 6196490 
25/3/2017, ALBERTO CL CARACARA, CAÍDA, LEVE, SÁBADO, 5, MALDONADO, MALDONADO, 1, 687875, 6136345 
28/1/2017, COSTANERA SUR TOMAS BERRETA, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 21, SALTO, SALTO, 1, 406335, 6525980 
25/2/2017, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 568525, 6140675 
18/2/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 22, ROCHA, SIN DATOS, 1, 815410, 6229115 
14/1/2017, GENERAL JUAN MANUEL PAGOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, MONTEVIDEO, MONTEVIDEO, 1, 576030, 6138850 
25/2/2017, DIECIOCHO DE JULIO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 2, SALTO, SALTO, 1, 408505, 6526090 
21/1/2017, SIMON DEL PINO Y COLMAN, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 20, RIVERA, RIVERA, 1, 638185, 6582950 
4/3/2017, AVENIDA 1825, ATROPELLO DE PEATÓN, SIN LESIONADOS, SÁBADO, 23, RIVERA, RIVERA, 1, 638080, 6581510 
7/1/2017, AVENIDA MANUEL PATULE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, SALTO, SALTO, 1, 405905, 6525475 
18/3/2017, DIECIOCHO DE JULIO, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 18, RIO NEGRO, YOUNG, 1, 439925, 6380865 
4/2/2017, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, SALTO, SALTO, 1, 410040, 6526590 
18/3/2017, AUSTRIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 6, MONTEVIDEO, MONTEVIDEO, 1, 567080, 6139620 
28/1/2017, RAMBLA GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 11, MALDONADO, PUNTA DEL ESTE, 1, 687005, 6129040 
11/3/2017, CAMINO CARRASCO, CAÍDA, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 585755, 6141245 
28/1/2017, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 6, SALTO, SALTO, 1, 408710, 6526710 
