Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
14/7/2018, RUTA 12 KM 84.500, DESPISTE, GRAVE, SÁBADO, 18, CANELONES, SIN DATOS, 1, 620410, 6199875 
11/8/2018, RUTA 63 KM 1, DESPISTE, SIN LESIONADOS, SÁBADO, 20, CANELONES, SIN DATOS, 1, 594315, 6204990 
9/1/2019, RUTA 54, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 4, COLONIA, SIN DATOS, 1, 458890, 6194080 
20/9/2018, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 10, CANELONES, SIN DATOS, 1, 592130, 6150965 
10/5/2018, RUTA37, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 2, MALDONADO, RUTA 37 Y 9, 1, 661210, 6149330 
15/11/2018, NO SE INGRESO, CAÍDA, LEVE, JUEVES, 8, CANELONES, EL PINAR, 1, 597170, 6149510 
17/1/2019, PORTUGAL, CAÍDA, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 568260, 6140430 
6/12/2018, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, SALTO, SALTO, 1, 407825, 6527095 
28/2/2019, NO SE INGRESO, CAÍDA, GRAVE, JUEVES, 21, SAN JOSE, SIN DATOS, 1, 554610, 6188095 
28/6/2018, BRASIL, CAÍDA, LEVE, JUEVES, 7, SALTO, SALTO, 1, 409410, 6527040 
28/6/2018, PERRUGORIA Y RUT 5, CAÍDA, LEVE, JUEVES, 9, CANELONES, SIN DATOS, 1, 568680, 6157260 
5/4/2018,  LAGUNA DE ROCHA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, ROCHA, CHUY, 1, 828045, 6265720 
13/9/2018, NO SE INGRESO, CAÍDA, LEVE, JUEVES, 15, CANELONES, SIN DATOS, 1, 629650, 6183130 
20/4/2018, VEINTICINCO DE MAYO, CAÍDA, SIN LESIONADOS, VIERNES, 15, MALDONADO, MALDONADO, 1, 686495, 6135120 
24/8/2018, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 19, TACUAREMBO, SIN DATOS, 1, 583835, 6447380 
15/3/2019, NO SE INGRESO, CAÍDA, LEVE, VIERNES, 20, CANELONES, SIN DATOS, 1, 616125, 6194925 
3/8/2018, RUTA N°14 KM 491, DESPISTE, LEVE, VIERNES, 21, ROCHA, SIN DATOS, 1, 806195, 6243640 
12/10/2018, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 11, RIVERA, SIN DATOS, 1, 625220, 6513245 
20/7/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, SAN JOSE, SIN DATOS, 1, 522865, 6186175 
23/4/2018, RUTA 12 KM 380, DESPISTE, SIN LESIONADOS, LUNES, 19, MALDONADO, SIN DATOS, 1, 678925, 6165605 
19/6/2018, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 19, ARTIGAS, SIN DATOS, 1, 538305, 6631340 
2/5/2018, MISIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, SALTO, SALTO, 1, 408835, 6526700 
9/11/2018,  ACAPULCO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, CANELONES, LOMAS DE SOLYMAR, 1, 597765, 6147800 
4/5/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, CANELONES, PINAMAR - PINEPARK, 1, 604790, 6151060 
29/10/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, CANELONES, SIN DATOS, 1, 602560, 6158360 
2/4/2018, LOS AROMOS, CAÍDA, LEVE, LUNES, 18, CANELONES, BARROS BLANCOS, 1, 589860, 6151340 
19/12/2018, CAMINO AL PUERTO, DESPISTE, LEVE, MIÉRCOLES, 17, COLONIA, SIN DATOS, 1, 404605, 6217125 
17/12/2018, NO SE INGRESO, DESPISTE, LEVE, LUNES, 7, CANELONES, SIN DATOS, 1, 590410, 6183130 
15/10/2018, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 20, TACUAREMBO, SIN DATOS, 1, 595480, 6486080 
6/11/2018, REP AREGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, SIN DATOS, 1, 572225, 6156905 
12/6/2018, NO SE INGRESO, CAÍDA, LEVE, MARTES, 22, RIVERA, SIN DATOS, 1, 628210, 6550610 
8/5/2018, CAMINO AMERICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, SIN DATOS, 1, 573805, 6155910 
2/8/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, SIN DATOS, 1, 581070, 6155875 
5/4/2018, X, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, CANELONES, CANELONES, 1, 567015, 6179700 
29/6/2018, CAMINO ALIANZA, CAÍDA, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 566930, 6142405 
27/4/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CANELONES, EL PINAR, 1, 597645, 6149625 
8/6/2018, PASO LA CADENA, DESPISTE, LEVE, VIERNES, 17, DURAZNO, SIN DATOS, 1, 544670, 6300795 
8/6/2018, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 20, COLONIA, SIN DATOS, 1, 429965, 6188870 
19/10/2018, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SALTO, SALTO, 1, 407430, 6527290 
22/12/2018, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 11, SORIANO, SIN DATOS, 1, 406220, 6257890 
29/12/2018, RUTA 12 KM 364.700, CAÍDA, LEVE, SÁBADO, 7, MALDONADO, SIN DATOS, 1, 674965, 6174745 
3/11/2018, RUTA 8 KM 27, DESPISTE, SIN LESIONADOS, SÁBADO, 23, CANELONES, BARROS BLANCOS, 1, 590975, 6153585 
13/3/2019, RUTA , CAÍDA, LEVE, MIÉRCOLES, 13, CANELONES, SIN DATOS, 1, 583295, 6199150 
3/1/2019, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 13, MALDONADO, SIN DATOS, 1, 646995, 6150440 
11/2/2019, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, ROCHA, SIN DATOS, 1, 818025, 6235620 
4/3/2019, NO SE INGRESO, CAÍDA, GRAVE, LUNES, 10, CANELONES, SIN DATOS, 1, 578370, 6172045 
11/3/2019, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, CANELONES, SIN DATOS, 1, 590840, 6147340 
19/3/2019, NO SE INGRESO, DESPISTE, LEVE, MARTES, 5, FLORIDA, SIN DATOS, 1, 627445, 6241830 
8/1/2019, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, MARTES, 8, SAN JOSE, SIN DATOS, 1, 546745, 6158650 
20/3/2019, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 10, COLONIA, SIN DATOS, 1, 452905, 6195965 
23/2/2019, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 5, FLORIDA, SIN DATOS, 1, 553965, 6292600 
23/2/2019, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 7, CANELONES, SIN DATOS, 1, 615940, 6206945 
7/2/2019, AVENIDA MANUEL ORIBE, CAÍDA, LEVE, JUEVES, 19, SALTO, SIN DATOS, 1, 415945, 6527685 
1/3/2019, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, CANELONES, SALINAS, 1, 605375, 6151170 
15/3/2019, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 6, MONTEVIDEO, SIN DATOS, 1, 579810, 6151810 
25/6/2018, NO SE INGRESO, DESPISTE, LEVE, LUNES, 15, SORIANO, SIN DATOS, 1, 422220, 6321590 
5/8/2018, DOCTOR JULIAN BENGOA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, SAN JOSE, SAN JOSE DE MAYO, 1, 526000, 6200275 
21/10/2018, DOCTOR E. SOCA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 20, SALTO, SALTO, 1, 408380, 6527260 
5/8/2018, MANUEL BLANES, CAÍDA, LEVE, DOMINGO, 22, CERRO LARGO, MELO, 1, 768045, 6414525 
14/10/2018, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 1, TACUAREMBO, SIN DATOS, 1, 588680, 6486670 
9/9/2018, NO SE INGRESO, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 18, TACUAREMBO, SIN DATOS, 1, 586240, 6484985 
9/9/2018, SAN MARTIN, DESPISTE, LEVE, DOMINGO, 10, TACUAREMBO, TACUAREMBO, 1, 596210, 6488955 
29/7/2018, BOULEVARD GENERAL ARTIGAS, CAÍDA, LEVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 1, 574395, 6140955 
25/11/2018, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 12, CERRO LARGO, SIN DATOS, 1, 747770, 6411215 
28/10/2018, APARICIO SARAVIA, CAÍDA, SIN LESIONADOS, DOMINGO, 5, ARTIGAS, BELLA UNION, 1, 442420, 6652145 
21/10/2018, RUTA 33 KM 26.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, DOMINGO, 20, CANELONES, SIN DATOS, 1, 581550, 6158780 
23/9/2018, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 15, CERRO LARGO, SIN DATOS, 1, 755975, 6414625 
18/11/2018, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 6, CANELONES, AEROPUERTO INTERNACIONAL DE CARRASCO, 1, 590375, 6145070 
5/8/2018, RAMBLA O HIGGINS, DESPISTE, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 582755, 6138140 
10/6/2018, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 16, SAN JOSE, SIN DATOS, 1, 516085, 6202965 
2/12/2018, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 19, FLORES, SIN DATOS, 1, 484695, 6307930 
1/7/2018, HOSPITAL LOCAL , COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 7, LAVALLEJA, MINAS, 1, 662965, 6195620 
16/12/2018, DOCTOR JOAQUIN REQUENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, MONTEVIDEO, MONTEVIDEO, 1, 575900, 6137670 
9/12/2018, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, RIVERA, VICHADERO, 1, 718490, 6481620 
20/5/2018, PEDRO DOMINGO MURILLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 1, 585655, 6139985 
3/6/2018, BOULEVARD JOSE BATLLE Y ORDOÑEZ, DESPISTE, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 573395, 6144290 
8/4/2018, RAMBLA COSTANERA ESQ ECUADOR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 22, CANELONES, PARQUE CARRASCO, 1, 591780, 6142050 
6/5/2018, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, CANELONES, SANTA LUCIA, 1, 555775, 6187065 
29/4/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, CANELONES, PARQUE DEL PLATA, 1, 618265, 6153930 
22/4/2018, BATLLE Y ORDOÑEZ CASI HAEDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, SORIANO, MERCEDES, 1, 403850, 6321105 
18/11/2018, BASILIO PEREIRA DE LA LUZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 578545, 6136740 
18/11/2018,  AVENIDA DOCTOR SANTIN CARLOS ROSSI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 1, 568330, 6141760 
12/8/2018, FLORENCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 581025, 6145030 
6/5/2018, DOCTOR GUSTAVO GALLINAL, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 3, MONTEVIDEO, MONTEVIDEO, 1, 575750, 6140715 
14/10/2018, CASTILLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MALDONADO, SAN RAFAEL - EL PLACER, 1, 690575, 6133425 
26/8/2018, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 11, COLONIA, JUAN LACAZE, 1, 459765, 6189530 
24/6/2018, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 1, PAYSANDU, PAYSANDU, 1, 399340, 6423335 
22/10/2018, NO SE INGRESO, ATROPELLO DE ANIMALES, GRAVE, LUNES, 4, RIO NEGRO, SIN DATOS, 1, 450845, 6368305 
24/12/2018, MUNICIPIO, CAÍDA, LEVE, LUNES, 12, COLONIA, SIN DATOS, 1, 423770, 6187555 
11/2/2019, CAMINO GENERAL BASILIO MUÑOZ, DESPISTE, SIN LESIONADOS, LUNES, 23, MONTEVIDEO, SIN DATOS, 1, 559795, 6148870 
18/3/2019, RUTA 52, CAÍDA, LEVE, LUNES, 13, COLONIA, SIN DATOS, 1, 487080, 6211395 
1/4/2018, EL REMANSO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, MALDONADO, PUNTA DEL ESTE, 1, 687890, 6129530 
14/10/2018, AVENIDA ITALIA, DESPISTE, GRAVE, DOMINGO, 0, RIVERA, SANTA TERESA, 1, 636020, 6578345 
1/4/2018, CAMINO CASTRO, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 572355, 6142955 
15/7/2018, MANUEL RODRIGUEZ CORREA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, TACUAREMBO, TACUAREMBO, 1, 595445, 6490110 
7/10/2018, AVENIDA DIECIOCHO DE JULIO, DESPISTE, SIN LESIONADOS, DOMINGO, 18, PAYSANDU, PAYSANDU, 1, 397870, 6423915 
28/10/2018, VEINTICINCO DE MAYO, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 22, PAYSANDU, PAYSANDU, 1, 397370, 6423560 
28/10/2018, PLZA ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, DURAZNO, DURAZNO, 1, 544680, 6306585 
14/10/2018, CAMINO CORONEL RAIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 8, MONTEVIDEO, MONTEVIDEO, 1, 573125, 6146150 
2/9/2018, CAMINO CORONEL RAIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 573080, 6145175 
3/6/2018, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 22, PAYSANDU, PAYSANDU, 1, 396860, 6423850 
21/10/2018, FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, DURAZNO, DURAZNO, 1, 544850, 6306265 
2/12/2018, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, MONTEVIDEO, MONTEVIDEO, 1, 567225, 6140475 
5/11/2018, NO SE INGRESO, DESPISTE, LEVE, LUNES, 17, CANELONES, SIN DATOS, 1, 636545, 6167295 
18/2/2019, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 5, FLORIDA, SIN DATOS, 1, 597530, 6224420 
26/11/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, CANELONES, ATLANTIDA, 1, 613845, 6152285 
4/12/2018, MIGUELETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 575455, 6138585 
10/7/2018, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 2, TACUAREMBO, TACUAREMBO, 1, 595400, 6489775 
20/11/2018, YAMANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CANELONES, SALINAS, 1, 606535, 6151725 
27/11/2018, AVENIDA OCHO DE OCTUBRE, ATROPELLO DE PEATÓN, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 579035, 6140870 
9/10/2018, RUTA 26, DESPISTE, LEVE, MARTES, 17, CERRO LARGO, SIN DATOS, 1, 837410, 6387125 
19/2/2019, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 8, FLORES, SIN DATOS, 1, 485680, 6333615 
5/6/2018,  CALLE 6, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 7, CANELONES, SAN BAUTISTA, 1, 595185, 6188770 
30/10/2018, RIVADAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, COLONIA, COLONIA DEL SACRAMENTO, 1, 422190, 6185455 
7/8/2018, AVDA. L. ALBERTO DE HERRERA, ATROPELLO DE ANIMALES, LEVE, MARTES, 23, CANELONES, PANDO, 1, 596115, 6158555 
26/6/2018, CAMINO CIBILS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 567210, 6139455 
4/12/2018, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 22, MONTEVIDEO, MONTEVIDEO, 1, 572285, 6141600 
6/11/2018, RUTA Nº8. CARRETERA ACEGUÁ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, CERRO LARGO, MELO, 1, 766440, 6416335 
2/10/2018, MARIANO MORENO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576255, 6140340 
3/7/2018, DIONISIO ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, TREINTA Y TRES, TREINTA Y TRES, 1, 743040, 6320410 
13/11/2018, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 567230, 6144660 
22/1/2019,  RUTA NOVENTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, MALDONADO, RUTA 37 Y 9, 1, 661250, 6148705 
8/12/2018, MIGUEL BARRIERO , COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 1, CERRO LARGO, MELO, 1, 767980, 6415215 
4/8/2018, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 18, RIO NEGRO, FRAY BENTOS, 1, 377795, 6335110 
14/7/2018, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 19, CANELONES, CANELONES, 1, 566190, 6179710 
10/11/2018, RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, CANELONES, SANTA LUCIA, 1, 555300, 6187960 
6/10/2018, AYACUCHO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 14, MALDONADO, PIRIAPOLIS, 1, 657865, 6140360 
10/11/2018, CORONEL LUCAS PIRIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, PAYSANDU, PAYSANDU, 1, 400055, 6424460 
19/5/2018, CAMNIO DE LA COSTA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 5, MALDONADO, SIN DATOS, 1, 716650, 6160375 
27/10/2018, LUIS ALBERTO HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, MALDONADO, SIN DATOS, 1, 685805, 6137935 
20/10/2018, DOCTOR JOSE MARIA SILVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 573630, 6144770 
8/9/2018, AVELLANEDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, MONTEVIDEO, MONTEVIDEO, 1, 578105, 6140665 
24/11/2018, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, RIVERA, SIN DATOS, 1, 638565, 6582270 
3/11/2018, COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, CANELONES, EL PINAR, 1, 598030, 6150060 
16/6/2018, VECINAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 18, CERRO LARGO, MELO, 1, 767575, 6414120 
26/5/2018, LUCIANO ROMERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 21, TACUAREMBO, TACUAREMBO, 1, 598095, 6492605 
3/11/2018, RUTA12 KM 370, CAÍDA, LEVE, SÁBADO, 13, MALDONADO, SIN DATOS, 1, 678300, 6166810 
21/7/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, CANELONES, BARROS BLANCOS, 1, 590025, 6152860 
9/6/2018, LUIS BATLLE BERRES, CAÍDA, LEVE, SÁBADO, 12, SAN JOSE, SAN JOSE DE MAYO, 1, 526285, 6200580 
30/6/2018, BARTOLOME SILVA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 17, CERRO LARGO, HIPODROMO, 1, 764025, 6415115 
15/12/2018, CAMINO ZELMAR MICHELINI, CAÍDA, LEVE, SÁBADO, 17, DURAZNO, DURAZNO, 1, 545635, 6306100 
3/11/2018, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, MALDONADO, MALDONADO, 1, 686190, 6135935 
