Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
13/4/2019, INDIANA, CAÍDA, LEVE, SÁBADO, 12, CANELONES, LOMAS DE SOLYMAR, 1, 598560, 6147110 
16/5/2019, RUTA 39, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MALDONADO, SIN DATOS, 1, 687385, 6138565 
26/9/2019, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 10, ROCHA, SIN DATOS, 1, 772475, 6198010 
2/5/2019, GENERAL APARICIO SARAVIA, CAÍDA, LEVE, JUEVES, 11, CERRO LARGO, RIO BRANCO, 1, 837960, 6387180 
6/6/2019, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 9, ARTIGAS, SIN DATOS, 1, 434300, 6608745 
19/7/2019,  MIGUEL BARREIRO, CAÍDA, LEVE, VIERNES, 19, SALTO, SALTO, 1, 414745, 6527415 
6/12/2019, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 10, CANELONES, SIN DATOS, 1, 594425, 6154490 
19/4/2019, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 10, SORIANO, SIN DATOS, 1, 417325, 6322385 
13/9/2019, NO SE INGRESO, CAÍDA, LEVE, VIERNES, 17, SAN JOSE, RAIGON, 1, 530380, 6199785 
7/9/2019, RUTA 7, DESPISTE, LEVE, SÁBADO, 9, LAVALLEJA, SIN DATOS, 1, 672330, 6290340 
30/12/2019, RUTA TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, SALTO, SIN DATOS, 1, 410405, 6529610 
30/12/2019, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 22, LAVALLEJA, SIN DATOS, 1, 650615, 6196830 
25/11/2019, SARANDI, CAÍDA, LEVE, LUNES, 18, MALDONADO, MALDONADO, 1, 686590, 6135930 
16/7/2019, DOCTOR MORQUIO, CAÍDA, LEVE, MARTES, 19, DURAZNO, DURAZNO, 1, 544980, 6305845 
26/11/2019, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 17, FLORIDA, SIN DATOS, 1, 569345, 6199805 
23/4/2019, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, FLORIDA, SIN DATOS, 1, 561185, 6275895 
3/4/2019, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 13, DURAZNO, SIN DATOS, 1, 611280, 6317550 
14/12/2019, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 17, RIVERA, SIN DATOS, 1, 651570, 6555735 
4/5/2019, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 9, LAVALLEJA, SIN DATOS, 1, 668670, 6196070 
17/8/2019, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, CANELONES, SIN DATOS, 1, 560255, 6187645 
14/11/2019, PIEDRAS, CAÍDA, LEVE, JUEVES, 0, CANELONES, PANDO, 1, 594910, 6157390 
4/7/2019, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 20, MALDONADO, SIN DATOS, 1, 663145, 6145865 
24/10/2019, TOLEDO, CAÍDA, LEVE, JUEVES, 11, MONTEVIDEO, SIN DATOS, 1, 581980, 6154290 
13/6/2019, SARANDI , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, SORIANO, SIN DATOS, 1, 404280, 6311070 
5/9/2019, JOSE VICO, CAÍDA, LEVE, JUEVES, 2, COLONIA, COLONIA DEL SACRAMENTO, 1, 424375, 6186505 
26/9/2019, RUTA 10, DESPISTE, LEVE, JUEVES, 12, ROCHA, SIN DATOS, 1, 734115, 6164180 
6/9/2019, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 17, CANELONES, SAUCE, 1, 585110, 6166150 
12/7/2019, CAMINO DEL MEDIO, DESPISTE, SIN LESIONADOS, VIERNES, 2, TREINTA Y TRES, SIN DATOS, 1, 741605, 6322290 
1/1/2020, LAS TROPAS, DESPISTE, LEVE, MIÉRCOLES, 11, CERRO LARGO, MELO, 1, 767050, 6416285 
10/1/2020, MERCEDES, ATROPELLO DE PEATÓN, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 573855, 6137310 
8/3/2020, MACIEL, CAÍDA, LEVE, DOMINGO, 6, SALTO, SALTO, 1, 408795, 6528535 
16/1/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, MALDONADO, SIN DATOS, 1, 718325, 6154625 
18/1/2020, RUTA 10 KM 198 , DESPISTE, LEVE, SÁBADO, 17, ROCHA, SIN DATOS, 1, 725970, 6148595 
23/1/2020, CAMINO A VIBORAS, DESPISTE, LEVE, JUEVES, 18, COLONIA, SIN DATOS, 1, 407485, 6247060 
9/1/2020, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 21, FLORIDA, SIN DATOS, 1, 569885, 6233770 
20/3/2020, RUTA 19 KMS 4, ATROPELLO DE ANIMALES, LEVE, VIERNES, 22, ROCHA, SIN DATOS, 1, 825535, 6266465 
10/2/2020, CAMINO VECINAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 13, DURAZNO, SIN DATOS, 1, 624790, 6384320 
28/1/2020, LOMO DE LA BALLENA, CAÍDA, LEVE, MARTES, 19, MALDONADO, PUNTA BALLENA, 1, 677800, 6139280 
2/2/2020, CAMINO DEL EXODO, DESPISTE, LEVE, DOMINGO, 4, SALTO, SALTO, 1, 408100, 6528740 
22/2/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, ROCHA, SIN DATOS, 1, 734550, 6162890 
19/2/2020, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 5, ARTIGAS, SIN DATOS, 1, 554645, 6623340 
9/3/2020, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, LUNES, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 422590, 6185880 
10/3/2020, NO SE INGRESO, DESPISTE, GRAVE, MARTES, 17, CANELONES, SIN DATOS, 1, 576940, 6163085 
20/2/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, SORIANO, SIN DATOS, 1, 491015, 6243305 
10/3/2020, NO SE INGRESO, DESPISTE, LEVE, MARTES, 9, CANELONES, SIN DATOS, 1, 601630, 6177335 
11/3/2020, MARTIN GARCIA, DESPISTE, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 575645, 6139130 
21/2/2020, NO SE INGRESO, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 20, PAYSANDU, SIN DATOS, 1, 449010, 6417610 
26/2/2020, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, CANELONES, PANDO, 1, 594320, 6158135 
18/3/2020, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 9, FLORIDA, FLORIDA, 1, 570050, 6226295 
30/3/2020, CAMINO RODO RISSO, DESPISTE, LEVE, LUNES, 0, SORIANO, JOSE ENRIQUE RODO, 1, 450380, 6271270 
15/3/2020, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 22, DURAZNO, SIN DATOS, 1, 550110, 6340475 
18/3/2020, CERVANTES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, SALTO, SALTO, 1, 408405, 6526495 
26/3/2020, SIN DATOS, DESPISTE, GRAVE, JUEVES, 0, RIO NEGRO, SIN DATOS, 1, 439835, 6382625 
14/1/2020, DOCTOR LUIS CASANELLO ESQ. CALLE 82, COLISIÓN ENTRE VEHÍCULOS, FATAL, MARTES, 9, COLONIA, COLONIA DEL SACRAMENTO, 1, 424675, 6185205 
18/1/2020, RUTA 6 ESQ. RUTA 11, DESPISTE, FATAL, SÁBADO, 1, CANELONES, SIN DATOS, 1, 587275, 6181385 
18/1/2020, RUTA 6 KM 76.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, SÁBADO, 2, CANELONES, SIN DATOS, 1, 595775, 6202585 
19/1/2020, RUTA 14 KM, DESPISTE, FATAL, DOMINGO, 19, LAVALLEJA, SIN DATOS, 1, 672920, 6292460 
26/1/2020, RAMBLA REPUBLICA DE MEXICO ESQ. ARAUCANA, ATROPELLO DE PEATÓN, FATAL, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 1, 585220, 6137780 
5/2/2020, MANUEL ORIBE, CAÍDA, LEVE, MIÉRCOLES, 8, DURAZNO, DURAZNO, 1, 544310, 6306325 
8/2/2020, ANDRES CHEVESTE, CAÍDA, SIN LESIONADOS, SÁBADO, 12, SORIANO, SIN DATOS, 1, 466780, 6252905 
20/2/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, CANELONES, SIN DATOS, 1, 610665, 6152260 
15/3/2020, DIONISIO ACOSTA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, COLONIA, JUAN LACAZE, 1, 460095, 6189785 
15/3/2020, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 1, 580790, 6144675 
15/3/2020, RUTA 7 KM 344, DESPISTE, LEVE, DOMINGO, 17, CERRO LARGO, SIN DATOS, 1, 726440, 6392530 
16/3/2020, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, SORIANO, DOLORES, 1, 386555, 6288745 
21/1/2020, CALLE A --MANGA--, ATROPELLO DE PEATÓN, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 579310, 6150530 
3/2/2020, RUTA 100 KM 198 OMBUES DE ORIBE, DESPISTE, LEVE, LUNES, 2, DURAZNO, OMBUES DE ORIBE, 1, 559900, 6315685 
11/2/2020, RIO DE LA PLATA, ATROPELLO DE PEATÓN, LEVE, MARTES, 20, SALTO, SALTO, 1, 406055, 6525815 
18/2/2020, FERNANDO SECCO APARICIO, CAÍDA, LEVE, MARTES, 21, TACUAREMBO, TACUAREMBO, 1, 598845, 6492510 
30/3/2020, MISIONES, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 572445, 6137165 
6/3/2020, RICARDO DETOMASI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, SORIANO, MERCEDES, 1, 404230, 6321010 
6/3/2020, FRANCISCO FONDAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, FLORES, TRINIDAD, 1, 509565, 6292195 
6/3/2020, NUEVA YORK, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574290, 6138065 
6/3/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, COLONIA, COLONIA VALDENSE, 1, 476555, 6200450 
6/3/2020, RUTA 102 Y CNO. MANGANGA, DESPISTE, LEVE, VIERNES, 14, MONTEVIDEO, SIN DATOS, 1, 585425, 6149335 
6/3/2020, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, PAYSANDU, PAYSANDU, 1, 397900, 6422925 
7/3/2020, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 1, TACUAREMBO, TACUAREMBO, 1, 596500, 6490645 
7/3/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 6, CANELONES, SIN DATOS, 1, 569460, 6165880 
7/3/2020, AVENIDA ITALIA, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 9, PAYSANDU, CHACRAS DE PAYSANDU, 1, 401320, 6423265 
7/3/2020, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 579845, 6139145 
7/3/2020, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 13, PAYSANDU, PAYSANDU, 1, 399420, 6425425 
7/3/2020, FROILAN VAZQUEZ LEDESMA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, CANELONES, CANELONES, 1, 566330, 6179010 
7/3/2020, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, SAN JOSE, SAN JOSE DE MAYO, 1, 526925, 6199880 
7/3/2020, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 574125, 6139040 
7/3/2020, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, MONTEVIDEO, MONTEVIDEO, 1, 576045, 6144890 
7/3/2020, PORTUGAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 568385, 6139640 
7/3/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, DURAZNO, DURAZNO, 1, 544715, 6304105 
7/3/2020, AVENIDA ITALIA, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 20, MONTEVIDEO, MONTEVIDEO, 1, 579245, 6139165 
7/3/2020, RODAN VIEJA Y PRIMERA PARALELA, DESPISTE, GRAVE, SÁBADO, 20, PAYSANDU, NUEVO PAYSANDU, 1, 399030, 6430530 
8/3/2020, URUGUY, CAÍDA, LEVE, DOMINGO, 0, MALDONADO, PIRIAPOLIS, 1, 657435, 6138870 
8/3/2020, CORONEL LORENZO LATORRE, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 422805, 6187295 
2/3/2020, BOCA JUNIORS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, SAN JOSE, PLAYA PASCUAL, 1, 549605, 6155740 
8/3/2020, RUTA CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MONTEVIDEO, SIN DATOS, 1, 570795, 6151755 
9/3/2020, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 6, MALDONADO, SIN DATOS, 1, 701295, 6149270 
9/3/2020, CALLE 44 LA FALDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, MALDONADO, BALNEARIO BUENOS AIRES, 1, 702990, 6137385 
9/3/2020, ALEJO FERNANDEZ CHAVEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, MALDONADO, SAN CARLOS, 1, 690425, 6148300 
9/3/2020,  BULEVAR APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, CERRO LARGO, RIO BRANCO, 1, 839045, 6387600 
9/3/2020, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, FLORES, TRINIDAD, 1, 509275, 6292395 
9/3/2020, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, CANELONES, PANDO, 1, 595125, 6157035 
9/3/2020, GALICIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 573865, 6137720 
9/3/2020, LIMA, ATROPELLO DE PEATÓN, LEVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 574725, 6138480 
9/3/2020, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, SAN JOSE, SAN JOSE DE MAYO, 1, 527075, 6199795 
9/3/2020, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, CANELONES, SIN DATOS, 1, 571040, 6154460 
9/3/2020, TACUARA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, CANELONES, SALINAS, 1, 606560, 6151960 
10/3/2020, ALBERTO CARACARA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 2, MALDONADO, MALDONADO, 1, 688565, 6136390 
10/3/2020, AVENIDA DON PEDRO DE MENDOZA, CAÍDA, LEVE, MARTES, 4, MONTEVIDEO, SIN DATOS, 1, 576425, 6149155 
10/3/2020, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 577725, 6144780 
10/3/2020, AGRACIADA, ATROPELLO DE PEATÓN, LEVE, MARTES, 13, RIVERA, RIVERA, 1, 639130, 6580120 
10/3/2020, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, SORIANO, MERCEDES, 1, 405005, 6320670 
10/3/2020, VIZCONDE DE MAUA, ATROPELLO DE PEATÓN, LEVE, MARTES, 20, PAYSANDU, PAYSANDU, 1, 398460, 6424140 
11/3/2020, DURAZNO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 573705, 6136560 
11/3/2020, SALTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574715, 6136955 
11/3/2020, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 8, LAVALLEJA, JOSE PEDRO VARELA, 1, 729890, 6295645 
20/3/2020, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, COLONIA, CARMELO, 1, 380690, 6238840 
20/3/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CANELONES, SANTA LUCIA, 1, 555625, 6187055 
20/3/2020, CORONEL BRANDZEN, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 575775, 6137705 
20/3/2020, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 12, CANELONES, SIN DATOS, 1, 572575, 6193640 
20/3/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, ROCHA, SIN DATOS, 1, 748650, 6245885 
20/3/2020,  BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 15, CANELONES, SIN DATOS, 1, 572025, 6156560 
20/3/2020, RUTA 76, DESPISTE, LEVE, VIERNES, 19, FLORIDA, SIN DATOS, 1, 558435, 6215070 
21/3/2020, RUTA 5 KM 7, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 6, MONTEVIDEO, MONTEVIDEO, 1, 568210, 6143390 
21/3/2020, GABOTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 9, ROCHA, CHUY, 1, 828295, 6265470 
21/3/2020, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 576125, 6141125 
21/3/2020, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, COLONIA, CARMELO, 1, 381495, 6237575 
21/3/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, COLONIA, SIN DATOS, 1, 385060, 6233425 
21/3/2020, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 579385, 6142665 
22/3/2020, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 8, ARTIGAS, SIN DATOS, 1, 553595, 6630980 
22/3/2020, AV. DE LA GUARDIA NUEVA, CAÍDA, LEVE, DOMINGO, 22, CERRO LARGO, MELO, 1, 766855, 6413680 
23/3/2020, CONTINUACIÒN CALLE 9, DESPISTE, SIN LESIONADOS, LUNES, 5, COLONIA, SIN DATOS, 1, 459410, 6191960 
23/3/2020, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, COLONIA, CARMELO, 1, 381790, 6238640 
23/3/2020, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, PAYSANDU, PAYSANDU, 1, 397735, 6423285 
23/3/2020, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 578360, 6139560 
23/3/2020, AVENIDA ENRIQUE AMORIN, CAÍDA, LEVE, LUNES, 20, SALTO, SALTO, 1, 410920, 6528000 
23/3/2020, RUTA INTERBALNEARIA CASI ALMENARA, CAÍDA, LEVE, LUNES, 23, CANELONES, LAGOMAR, 1, 591620, 6145850 
24/3/2020, AVENIDA GENERAL RIVERA, CAÍDA, LEVE, MARTES, 0, MONTEVIDEO, MONTEVIDEO, 1, 578245, 6137435 
23/3/2020, NO SE INGRESO, CAÍDA, LEVE, LUNES, 18, CANELONES, SIN DATOS, 1, 586910, 6162580 
24/3/2020, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, LAVALLEJA, JOSE PEDRO VARELA, 1, 729075, 6295290 
24/3/2020, VILARDEBO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, SALTO, SALTO, 1, 408535, 6526355 
25/3/2020, SAN CIRO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 14, MALDONADO, PUNTA DEL ESTE, 1, 689160, 6131560 
26/3/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 0, MONTEVIDEO, SIN DATOS, 1, 566935, 6149470 
26/3/2020, AVENIDA APARICIO SARAVIA, CAÍDA, GRAVE, JUEVES, 1, MALDONADO, MALDONADO, 1, 688040, 6134620 
26/3/2020, ENRIQUE G. BURNET, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, MALDONADO, MALDONADO, 1, 686500, 6134485 
19/3/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, ROCHA, ROCHA, 1, 744685, 6182185 
26/3/2020, GENERAL JUAN MANUEL PAGOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576130, 6138860 
26/3/2020, FRANCISCO MACIEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, DURAZNO, DURAZNO, 1, 545235, 6305815 
26/3/2020, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, SALTO, SALTO, 1, 413140, 6527105 
27/3/2020, MOLLE Y CURUPAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, CANELONES, BARROS BLANCOS, 1, 593645, 6154750 
